#Planet,Time from mid-transit (day),Flux,Error,Transit model,,Period-folded Spitzer transit photometry for the 7 planets of TRAPPIST-1
b,-0.002999,0.992082,0.000859,0.991993
b,-0.002965,0.992209,0.000932,0.991992
b,-0.002937,0.992142,0.001067,0.991991
b,-0.002872,0.993172,0.000838,0.991989
b,-0.002871,0.991989,0.00113,0.991989
b,-0.002747,0.992366,0.001328,0.991984
b,-0.002582,0.992298,0.001057,0.991978
b,-0.002545,0.994089,0.00084,0.991977
b,-0.00245,0.991415,0.000838,0.991974
b,-0.002312,0.992753,0.001604,0.99197
b,-0.002247,0.991396,0.000938,0.991968
b,-0.002025,0.991963,0.000834,0.991962
b,-0.00186,0.991757,0.001183,0.991959
b,-0.001612,0.993227,0.001132,0.991953
b,-0.001535,0.991054,0.001135,0.991952
b,-0.00146,0.991963,0.000813,0.99195
b,-0.001439,0.991209,0.001182,0.99195
b,-0.001374,0.991577,0.000846,0.991949
b,-0.001373,0.991734,0.001006,0.991949
b,-0.001248,0.992196,0.001358,0.991947
b,-0.001079,0.9921,0.001145,0.991945
b,-0.001047,0.992368,0.000804,0.991944
b,-0.000952,0.99219,0.000799,0.991943
b,-0.000814,0.994133,0.001363,0.991942
b,-0.00075,0.991193,0.000832,0.991941
b,-0.000526,0.991329,0.000826,0.991939
b,-0.000362,0.99124,0.00095,0.991939
b,-0.000114,0.992843,0.00118,0.991938
b,-0.00002,0.991366,0.000843,0.991938
b,0.000037,0.992322,0.000943,0.991938
b,0.000069,0.990566,0.001063,0.991938
b,0.000124,0.992911,0.000827,0.991938
b,0.000125,0.992865,0.001013,0.991938
b,0.00025,0.991518,0.001376,0.991938
b,0.000413,0.991047,0.001034,0.991939
b,0.000451,0.991499,0.000921,0.991939
b,0.000546,0.992489,0.000876,0.991939
b,0.000686,0.992431,0.001381,0.991941
b,0.000748,0.993037,0.000889,0.991941
b,0.000971,0.990784,0.000722,0.991943
b,0.001135,0.991628,0.001086,0.991945
b,0.001387,0.989953,0.000856,0.991949
b,0.001499,0.992629,0.00091,0.991951
b,0.001531,0.992501,0.001024,0.991952
b,0.001557,0.990715,0.001178,0.991952
b,0.001622,0.99165,0.000843,0.991953
b,0.001623,0.992897,0.000968,0.991953
b,0.001748,0.992212,0.001191,0.991956
b,0.00191,0.992521,0.000934,0.99196
b,0.001948,0.993996,0.001072,0.991961
b,0.002043,0.991452,0.000868,0.991963
b,0.002182,0.991744,0.001268,0.991967
b,0.002246,0.99261,0.000862,0.991968
b,0.002468,0.991716,0.000841,0.991975
